Transaction_ID,Date,Category,Subcategory,Description,Amount,Type,Payment_Method,Merchant,City
TXN00326,2025-11-09,Salary,Monthly Salary,Monthly Salary,51102.25,Income,Cash,Freelance Client,Nagpur
TXN00332,2025-11-09,Investments,Mutual Fund,Mutual Fund,10321.06,Expense,Bank Transfer,HDFC Securities,Nagpur
TXN01151,2025-11-09,Investments,Mutual Fund,Mutual Fund,12088.06,Expense,Debit Card,SBI Mutual Fund,Nagpur
TXN00215,2025-11-10,Bills,Mobile,Mobile,490.33,Expense,Debit Card,MSEDCL,Pune
TXN00913,2025-11-10,Health,Doctor,Doctor,3885.89,Expense,Cash,Practo,Delhi
TXN00713,2025-11-11,Salary,Monthly Salary,Monthly Salary,33818.03,Income,UPI,Bank,Bengaluru
TXN01432,2025-11-11,Investments,FD,FD,13889.72,Expense,Bank Transfer,SBI Mutual Fund,Pune
TXN00636,2025-11-12,Shopping,Electronics,Electronics,987.29,Expense,UPI,Amazon,Pune
TXN00661,2025-11-12,Interest,Bank Interest,Bank Interest,42148.65,Income,Bank Transfer,Freelance Client,Pune
TXN01177,2025-11-12,Investments,Mutual Fund,Mutual Fund,7608.27,Expense,Cash,SBI,Hyderabad
TXN00626,2025-11-13,Education,Books,Books,2050.89,Expense,Cash,Udemy,Hyderabad
TXN01149,2025-11-13,Health,Fitness,Fitness,268.11,Expense,UPI,Practo,Delhi
TXN00214,2025-11-14,Bills,Mobile,Mobile,2172.04,Expense,Cash,Jio,Delhi
TXN00546,2025-11-14,Transport,Cab,Cab,128.8,Expense,Debit Card,Uber,Delhi
TXN01265,2025-11-14,Health,Fitness,Fitness,2245.76,Expense,Bank Transfer,Practo,Mumbai
TXN01331,2025-11-14,Entertainment,Movies,Movies,880.71,Expense,Debit Card,Netflix,Bengaluru
TXN01303,2025-11-15,Transport,Cab,Cab,407.11,Expense,Credit Card,Indian Oil,Hyderabad
TXN00207,2025-11-16,Investments,Stocks,Stocks,8287.51,Expense,UPI,SBI,Nagpur
TXN00259,2025-11-16,Salary,Monthly Salary,Monthly Salary,34599.02,Income,Bank Transfer,Freelance Client,Nagpur
TXN00987,2025-11-16,Freelance,Project Income,Project Income,45520.24,Income,Bank Transfer,Freelance Client,Bengaluru
TXN01494,2025-11-16,Transport,Parking,Parking,757.33,Expense,Bank Transfer,Uber,Nagpur
TXN00418,2025-11-17,Transport,Fuel,Fuel,107.89,Expense,Debit Card,Uber,Nagpur
TXN01468,2025-11-17,Bills,Utilities,Utilities,2064.65,Expense,Cash,Jio,Pune
TXN00493,2025-11-18,Food,Groceries,Groceries,1075.27,Expense,Credit Card,Swiggy,Bengaluru
TXN00805,2025-11-18,Shopping,Home,Home,11710.84,Expense,Bank Transfer,Flipkart,Bengaluru
TXN00182,2025-11-19,Bills,Mobile,Mobile,3853.46,Expense,Credit Card,MSEDCL,Nagpur
TXN00968,2025-11-19,Food,Restaurant,Restaurant,719.61,Expense,UPI,Reliance Fresh,Nagpur
TXN00380,2025-11-20,Shopping,Electronics,Electronics,481.66,Expense,Cash,Amazon,Bengaluru
TXN01055,2025-11-20,Travel,Hotel,Hotel,2493.18,Expense,UPI,MakeMyTrip,Nagpur
TXN01103,2025-11-21,Bonus,Performance Bonus,Performance Bonus,36193.13,Income,Debit Card,Freelance Client,Bengaluru
TXN01484,2025-11-21,Travel,Vacation,Vacation,8562.9,Expense,Debit Card,IndiGo,Delhi
TXN00433,2025-11-22,Shopping,Personal Care,Personal Care,654.01,Expense,Cash,Flipkart,Hyderabad
TXN01217,2025-11-22,Transport,Parking,Parking,435.09,Expense,Debit Card,Ola,Pune
TXN00778,2025-11-23,Education,Course,Course,5500.35,Expense,Debit Card,Skill Course,Pune
TXN00945,2025-11-24,Investments,SIP,SIP,4059.88,Expense,Debit Card,Zerodha,Pune
TXN01477,2025-11-24,Transport,Public Transport,Public Transport,1072.12,Expense,Cash,Ola,Delhi
TXN00862,2025-11-25,Bonus,Performance Bonus,Performance Bonus,62260.06,Income,Debit Card,Freelance Client,Nagpur
TXN00736,2025-11-26,Food,Cafe,Cafe,279.89,Expense,UPI,Cafe Coffee Day,Delhi
TXN01159,2025-11-26,Bills,Internet,Internet,463.11,Expense,Credit Card,MSEDCL,Mumbai
TXN01388,2025-11-26,Shopping,Clothing,Clothing,14604.16,Expense,Credit Card,Amazon,Mumbai
TXN00242,2025-11-27,Transport,Public Transport,Public Transport,162.19,Expense,UPI,Uber,Bengaluru
TXN00660,2025-11-27,Shopping,Electronics,Electronics,3067.05,Expense,Credit Card,Myntra,Nagpur
TXN01386,2025-11-27,Shopping,Electronics,Electronics,3895.81,Expense,Credit Card,Amazon,Hyderabad
TXN00378,2025-11-28,Entertainment,Movies,Movies,1131.82,Expense,UPI,Steam,Hyderabad
TXN00956,2025-11-29,Food,Food Delivery,Food Delivery,203.48,Expense,Cash,Cafe Coffee Day,Mumbai
TXN01096,2025-11-29,Shopping,Clothing,Clothing,12908.34,Expense,Bank Transfer,Croma,Mumbai
TXN00116,2025-11-30,Investments,Stocks,Stocks,3389.52,Expense,UPI,SBI,Delhi
TXN00249,2025-11-30,Transport,Parking,Parking,150.39,Expense,Cash,Ola,Mumbai
TXN00364,2025-11-30,Food,Food Delivery,Food Delivery,1553.87,Expense,UPI,Cafe Coffee Day,Hyderabad
TXN00709,2025-11-30,Food,Cafe,Cafe,115.24,Expense,UPI,Reliance Fresh,Delhi
TXN00783,2025-11-30,Health,Fitness,Fitness,1900.34,Expense,UPI,Cult Fit,Nagpur
TXN01040,2025-11-30,Bills,Mobile,Mobile,1279.67,Expense,Debit Card,Airtel,Delhi
TXN01162,2025-11-30,Transport,Fuel,Fuel,240.76,Expense,Debit Card,HP Petrol,Bengaluru
TXN01204,2025-11-30,Food,Food Delivery,Food Delivery,601.52,Expense,UPI,Cafe Coffee Day,Bengaluru
TXN01335,2025-11-30,Food,Restaurant,Restaurant,808.32,Expense,Credit Card,Swiggy,Mumbai
TXN00092,2025-12-01,Investments,SIP,SIP,5230.3,Expense,Cash,SBI Mutual Fund,Delhi
TXN00535,2025-12-01,Salary,Monthly Salary,Monthly Salary,44554.31,Income,Bank Transfer,Employer,Hyderabad
TXN00536,2025-12-01,Investments,Stocks,Stocks,4207.48,Expense,Debit Card,SBI Mutual Fund,Delhi
TXN00866,2025-12-01,Salary,Monthly Salary,Monthly Salary,39873.38,Income,Bank Transfer,Company Bonus,Mumbai
TXN00931,2025-12-01,Entertainment,Movies,Movies,1765.4,Expense,Debit Card,Netflix,Delhi
TXN00316,2025-12-02,Entertainment,Events,Events,644.42,Expense,Credit Card,BookMyShow,Mumbai
TXN01186,2025-12-02,Food,Food Delivery,Food Delivery,2381.62,Expense,Bank Transfer,Reliance Fresh,Pune
TXN01248,2025-12-02,Bills,Internet,Internet,2648.14,Expense,Cash,Jio,Hyderabad
TXN01382,2025-12-02,Food,Cafe,Cafe,246.84,Expense,Credit Card,Zomato,Hyderabad
TXN00100,2025-12-03,Travel,Hotel,Hotel,1873.1,Expense,Credit Card,IndiGo,Bengaluru
TXN00492,2025-12-04,Investments,SIP,SIP,4258.3,Expense,Credit Card,Zerodha,Nagpur
TXN01225,2025-12-05,Shopping,Electronics,Electronics,5316.31,Expense,Debit Card,Amazon,Pune
TXN01243,2025-12-05,Health,Fitness,Fitness,3974.29,Expense,Bank Transfer,Cult Fit,Hyderabad
TXN00549,2025-12-06,Shopping,Clothing,Clothing,828.2,Expense,Bank Transfer,Amazon,Hyderabad
TXN01057,2025-12-06,Transport,Fuel,Fuel,138.95,Expense,UPI,Ola,Delhi
TXN00271,2025-12-07,Transport,Fuel,Fuel,962.42,Expense,Credit Card,HP Petrol,Bengaluru
TXN00375,2025-12-07,Transport,Cab,Cab,58.62,Expense,UPI,HP Petrol,Nagpur
TXN00072,2025-12-08,Investments,Mutual Fund,Mutual Fund,11302.58,Expense,Cash,SBI Mutual Fund,Mumbai
TXN00328,2025-12-08,Transport,Parking,Parking,122.28,Expense,Credit Card,Ola,Nagpur
TXN01221,2025-12-08,Interest,Bank Interest,Bank Interest,52067.19,Income,Cash,Bank,Mumbai
TXN01428,2025-12-08,Food,Food Delivery,Food Delivery,413.2,Expense,Bank Transfer,Cafe Coffee Day,Mumbai
TXN00368,2025-12-09,Transport,Parking,Parking,800.5,Expense,UPI,Ola,Mumbai
TXN00561,2025-12-09,Entertainment,Movies,Movies,342.18,Expense,Debit Card,BookMyShow,Nagpur
TXN00175,2025-12-10,Bonus,Performance Bonus,Performance Bonus,47577.11,Income,Debit Card,Freelance Client,Bengaluru
TXN00376,2025-12-10,Salary,Monthly Salary,Monthly Salary,43607.01,Income,UPI,Employer,Hyderabad
TXN00675,2025-12-10,Food,Food Delivery,Food Delivery,1762.01,Expense,Debit Card,Reliance Fresh,Nagpur
TXN00729,2025-12-10,Education,Learning,Learning,537.17,Expense,Cash,Udemy,Delhi
TXN00251,2025-12-11,Food,Food Delivery,Food Delivery,1312.34,Expense,UPI,Zomato,Pune
TXN00281,2025-12-11,Bonus,Performance Bonus,Performance Bonus,46075.48,Income,UPI,Freelance Client,Mumbai
TXN00582,2025-12-11,Investments,Mutual Fund,Mutual Fund,13909.58,Expense,Debit Card,SBI Mutual Fund,Hyderabad
TXN00732,2025-12-11,Bills,Internet,Internet,1895.84,Expense,Debit Card,Airtel,Pune
TXN01142,2025-12-12,Shopping,Personal Care,Personal Care,1630.72,Expense,Cash,Croma,Pune
TXN00725,2025-12-13,Bills,Mobile,Mobile,2712.76,Expense,Bank Transfer,MSEDCL,Hyderabad
TXN00964,2025-12-13,Interest,Bank Interest,Bank Interest,23867.71,Income,Bank Transfer,Company Bonus,Mumbai
TXN00021,2025-12-14,Investments,Mutual Fund,Mutual Fund,8043.26,Expense,UPI,SBI Mutual Fund,Bengaluru
TXN00075,2025-12-14,Shopping,Clothing,Clothing,8971.09,Expense,Bank Transfer,Amazon,Delhi
TXN00080,2025-12-14,Shopping,Personal Care,Personal Care,849.07,Expense,Bank Transfer,Flipkart,Nagpur
TXN00539,2025-12-14,Food,Food Delivery,Food Delivery,116.96,Expense,Cash,Reliance Fresh,Nagpur
TXN00686,2025-12-14,Transport,Public Transport,Public Transport,406.16,Expense,UPI,Ola,Pune
TXN01018,2025-12-14,Bills,Utilities,Utilities,886.73,Expense,Cash,Jio,Delhi
TXN01414,2025-12-14,Transport,Public Transport,Public Transport,64.28,Expense,Bank Transfer,Ola,Hyderabad
TXN00319,2025-12-16,Shopping,Electronics,Electronics,711.11,Expense,Debit Card,Myntra,Bengaluru
TXN01454,2025-12-16,Bonus,Performance Bonus,Performance Bonus,37063.58,Income,Cash,Freelance Client,Bengaluru
TXN01152,2025-12-17,Investments,FD,FD,11318.43,Expense,Bank Transfer,HDFC Securities,Hyderabad
TXN01137,2025-12-18,Salary,Monthly Salary,Monthly Salary,24737.85,Income,Bank Transfer,Employer,Hyderabad
TXN00187,2025-12-19,Interest,Bank Interest,Bank Interest,48033.12,Income,UPI,Employer,Hyderabad
TXN01153,2025-12-19,Entertainment,Events,Events,347.59,Expense,Credit Card,Spotify,Delhi
TXN01402,2025-12-19,Entertainment,Events,Events,155.52,Expense,Credit Card,BookMyShow,Delhi
TXN00265,2025-12-20,Shopping,Electronics,Electronics,424.56,Expense,Bank Transfer,Croma,Hyderabad
TXN00335,2025-12-20,Bills,Mobile,Mobile,1553.02,Expense,Credit Card,Airtel,Delhi
TXN00398,2025-12-20,Food,Restaurant,Restaurant,301.11,Expense,Cash,Swiggy,Hyderabad
TXN00541,2025-12-21,Entertainment,Movies,Movies,249.52,Expense,UPI,Spotify,Bengaluru
TXN00798,2025-12-21,Travel,Flights,Flights,3170.07,Expense,Cash,IndiGo,Hyderabad
TXN01100,2025-12-22,Education,Course,Course,2314.96,Expense,Credit Card,Coursera,Pune
TXN01158,2025-12-22,Transport,Parking,Parking,818.5,Expense,Bank Transfer,Uber,Bengaluru
TXN00852,2025-12-24,Entertainment,Movies,Movies,217.9,Expense,UPI,Steam,Delhi
TXN01463,2025-12-24,Shopping,Clothing,Clothing,1088.14,Expense,Bank Transfer,Myntra,Nagpur
TXN00607,2025-12-26,Investments,Mutual Fund,Mutual Fund,11436.89,Expense,UPI,HDFC Securities,Mumbai
TXN00137,2025-12-27,Freelance,Project Income,Project Income,40280.56,Income,UPI,Freelance Client,Nagpur
TXN00228,2025-12-27,Transport,Public Transport,Public Transport,629.4,Expense,Cash,Indian Oil,Bengaluru
TXN00456,2025-12-28,Entertainment,Games,Games,1022.24,Expense,UPI,BookMyShow,Mumbai
TXN00102,2025-12-29,Food,Groceries,Groceries,555.35,Expense,UPI,Zomato,Hyderabad
TXN00128,2025-12-29,Salary,Monthly Salary,Monthly Salary,46007.95,Income,UPI,Bank,Bengaluru
TXN01379,2025-12-29,Shopping,Electronics,Electronics,4282.13,Expense,Credit Card,Flipkart,Bengaluru
TXN01189,2025-12-30,Shopping,Clothing,Clothing,839.45,Expense,Debit Card,Amazon,Delhi
TXN01269,2025-12-30,Shopping,Home,Home,310.08,Expense,Debit Card,Amazon,Nagpur
TXN00850,2025-12-31,Food,Restaurant,Restaurant,335.29,Expense,Credit Card,Cafe Coffee Day,Hyderabad
TXN01135,2025-12-31,Travel,Flights,Flights,4599.23,Expense,Bank Transfer,IRCTC,Bengaluru
TXN01467,2025-12-31,Transport,Fuel,Fuel,1469.02,Expense,Bank Transfer,Indian Oil,Bengaluru
TXN00230,2026-01-02,Transport,Fuel,Fuel,131.46,Expense,Credit Card,Indian Oil,Nagpur
TXN00469,2026-01-02,Travel,Hotel,Hotel,10581.76,Expense,Credit Card,OYO,Bengaluru
TXN00497,2026-01-02,Entertainment,Streaming,Streaming,458.9,Expense,Debit Card,Spotify,Pune
TXN00504,2026-01-02,Shopping,Clothing,Clothing,310.82,Expense,Cash,Myntra,Nagpur
TXN01006,2026-01-02,Travel,Vacation,Vacation,9145.32,Expense,Debit Card,OYO,Hyderabad
TXN00792,2026-01-03,Entertainment,Movies,Movies,566.83,Expense,Bank Transfer,Netflix,Pune
TXN00836,2026-01-03,Food,Groceries,Groceries,756.15,Expense,UPI,Cafe Coffee Day,Hyderabad
TXN00064,2026-01-04,Health,Fitness,Fitness,766.07,Expense,UPI,Apollo Pharmacy,Delhi
TXN01021,2026-01-04,Entertainment,Streaming,Streaming,305.54,Expense,UPI,Netflix,Mumbai
TXN01097,2026-01-04,Freelance,Project Income,Project Income,37755.12,Income,Debit Card,Company Bonus,Hyderabad
TXN00411,2026-01-05,Travel,Local Travel,Local Travel,1049.89,Expense,UPI,IRCTC,Bengaluru
TXN00503,2026-01-05,Shopping,Personal Care,Personal Care,417.2,Expense,UPI,Myntra,Bengaluru
TXN00156,2026-01-06,Shopping,Personal Care,Personal Care,1206.14,Expense,UPI,Myntra,Mumbai
TXN00333,2026-01-06,Bills,Electricity,Electricity,422.24,Expense,Credit Card,MSEDCL,Hyderabad
TXN00579,2026-01-06,Entertainment,Streaming,Streaming,171.63,Expense,Bank Transfer,Spotify,Nagpur
TXN00969,2026-01-06,Health,Doctor,Doctor,515.36,Expense,UPI,Practo,Delhi
TXN01080,2026-01-06,Bills,Internet,Internet,746.99,Expense,Cash,Airtel,Mumbai
TXN01084,2026-01-06,Bonus,Performance Bonus,Performance Bonus,40816.41,Income,Credit Card,Freelance Client,Delhi
TXN00897,2026-01-07,Investments,FD,FD,2050.0,Expense,Credit Card,HDFC Securities,Mumbai
TXN01073,2026-01-07,Shopping,Personal Care,Personal Care,2304.52,Expense,Credit Card,Flipkart,Hyderabad
TXN00040,2026-01-08,Health,Pharmacy,Pharmacy,648.23,Expense,Bank Transfer,Local Clinic,Mumbai
TXN01180,2026-01-09,Food,Food Delivery,Food Delivery,1632.72,Expense,Cash,Cafe Coffee Day,Nagpur
TXN00235,2026-01-10,Salary,Monthly Salary,Monthly Salary,62071.23,Income,Bank Transfer,Employer,Delhi
TXN00362,2026-01-10,Entertainment,Events,Events,288.6,Expense,Bank Transfer,BookMyShow,Hyderabad
TXN00639,2026-01-10,Food,Cafe,Cafe,294.57,Expense,Credit Card,Cafe Coffee Day,Mumbai
TXN00741,2026-01-10,Transport,Cab,Cab,504.81,Expense,Bank Transfer,HP Petrol,Mumbai
TXN01146,2026-01-10,Transport,Public Transport,Public Transport,55.32,Expense,Credit Card,HP Petrol,Pune
TXN01187,2026-01-10,Entertainment,Movies,Movies,757.6,Expense,Bank Transfer,Steam,Pune
TXN00062,2026-01-11,Travel,Hotel,Hotel,1828.52,Expense,UPI,OYO,Mumbai
TXN00253,2026-01-11,Food,Restaurant,Restaurant,779.59,Expense,Bank Transfer,Reliance Fresh,Delhi
TXN00879,2026-01-11,Food,Food Delivery,Food Delivery,239.35,Expense,Debit Card,Swiggy,Hyderabad
TXN01034,2026-01-11,Transport,Fuel,Fuel,1455.35,Expense,Credit Card,Uber,Bengaluru
TXN00383,2026-01-12,Bonus,Performance Bonus,Performance Bonus,46205.58,Income,Credit Card,Bank,Hyderabad
TXN00153,2026-01-13,Food,Groceries,Groceries,233.68,Expense,Debit Card,Swiggy,Pune
TXN00610,2026-01-13,Education,Learning,Learning,867.4,Expense,Bank Transfer,Coursera,Nagpur
TXN00808,2026-01-13,Health,Pharmacy,Pharmacy,329.64,Expense,UPI,Cult Fit,Pune
TXN01315,2026-01-13,Bonus,Performance Bonus,Performance Bonus,33746.55,Income,UPI,Bank,Mumbai
TXN00750,2026-01-14,Transport,Public Transport,Public Transport,1556.68,Expense,Cash,HP Petrol,Nagpur
TXN01341,2026-01-14,Food,Groceries,Groceries,357.46,Expense,Debit Card,Reliance Fresh,Nagpur
TXN00058,2026-01-15,Salary,Monthly Salary,Monthly Salary,38090.25,Income,Debit Card,Company Bonus,Nagpur
TXN00416,2026-01-15,Food,Groceries,Groceries,365.76,Expense,Cash,Zomato,Pune
TXN00845,2026-01-15,Bills,Electricity,Electricity,1132.95,Expense,Cash,Jio,Delhi
TXN01095,2026-01-15,Bills,Mobile,Mobile,813.41,Expense,Cash,MSEDCL,Nagpur
TXN01143,2026-01-15,Salary,Monthly Salary,Monthly Salary,35830.1,Income,Credit Card,Bank,Nagpur
TXN00340,2026-01-16,Investments,Stocks,Stocks,1091.39,Expense,UPI,SBI Mutual Fund,Delhi
TXN01033,2026-01-16,Education,Course,Course,8024.04,Expense,UPI,Coursera,Mumbai
TXN01257,2026-01-16,Shopping,Home,Home,5158.17,Expense,Debit Card,Myntra,Bengaluru
TXN00299,2026-01-17,Food,Restaurant,Restaurant,466.2,Expense,Credit Card,Zomato,Pune
TXN00526,2026-01-17,Bills,Electricity,Electricity,1042.45,Expense,UPI,MSEDCL,Mumbai
TXN00819,2026-01-17,Bills,Internet,Internet,2838.53,Expense,Cash,ACT Fibernet,Bengaluru
TXN01181,2026-01-17,Entertainment,Streaming,Streaming,268.05,Expense,Credit Card,Spotify,Hyderabad
TXN01370,2026-01-17,Investments,SIP,SIP,5980.25,Expense,UPI,SBI,Nagpur
TXN00575,2026-01-18,Transport,Cab,Cab,976.41,Expense,Debit Card,Ola,Bengaluru
TXN00697,2026-01-18,Investments,Mutual Fund,Mutual Fund,10218.92,Expense,Debit Card,Zerodha,Hyderabad
TXN00752,2026-01-18,Travel,Vacation,Vacation,23845.1,Expense,Debit Card,OYO,Bengaluru
TXN00414,2026-01-19,Food,Cafe,Cafe,585.67,Expense,Cash,Reliance Fresh,Hyderabad
TXN00534,2026-01-19,Food,Groceries,Groceries,350.24,Expense,UPI,Zomato,Bengaluru
TXN00515,2026-01-20,Food,Restaurant,Restaurant,1257.51,Expense,Cash,Swiggy,Hyderabad
TXN01390,2026-01-20,Bills,Mobile,Mobile,2018.99,Expense,Cash,Jio,Pune
TXN00134,2026-01-21,Bills,Mobile,Mobile,1741.46,Expense,Debit Card,MSEDCL,Bengaluru
TXN00206,2026-01-21,Transport,Fuel,Fuel,52.13,Expense,Credit Card,Uber,Delhi
TXN00659,2026-01-21,Bills,Mobile,Mobile,710.56,Expense,Credit Card,Airtel,Mumbai
TXN00758,2026-01-21,Freelance,Project Income,Project Income,49151.46,Income,Bank Transfer,Employer,Hyderabad
TXN00384,2026-01-22,Food,Restaurant,Restaurant,389.03,Expense,Debit Card,Swiggy,Mumbai
TXN00509,2026-01-22,Health,Healthcare,Healthcare,1276.98,Expense,Debit Card,Cult Fit,Delhi
TXN00706,2026-01-22,Transport,Public Transport,Public Transport,60.06,Expense,Bank Transfer,HP Petrol,Hyderabad
TXN00970,2026-01-22,Investments,Mutual Fund,Mutual Fund,10654.24,Expense,UPI,SBI,Pune
TXN01361,2026-01-22,Health,Healthcare,Healthcare,258.18,Expense,Debit Card,Cult Fit,Hyderabad
TXN01330,2026-01-23,Bonus,Performance Bonus,Performance Bonus,31064.05,Income,Credit Card,Employer,Hyderabad
TXN00009,2026-01-25,Bills,Electricity,Electricity,3740.75,Expense,Cash,Jio,Pune
TXN00424,2026-01-25,Health,Pharmacy,Pharmacy,287.32,Expense,UPI,Local Clinic,Mumbai
TXN00472,2026-01-26,Food,Food Delivery,Food Delivery,1714.0,Expense,Cash,Reliance Fresh,Bengaluru
TXN00491,2026-01-26,Food,Cafe,Cafe,1121.42,Expense,Cash,Cafe Coffee Day,Hyderabad
TXN00071,2026-01-28,Entertainment,Movies,Movies,193.4,Expense,Debit Card,Netflix,Hyderabad
TXN01081,2026-01-28,Education,Course,Course,1168.73,Expense,Debit Card,Udemy,Bengaluru
TXN01393,2026-01-29,Education,Books,Books,1665.62,Expense,Bank Transfer,Amazon Books,Bengaluru
TXN01465,2026-01-29,Bills,Electricity,Electricity,712.91,Expense,Debit Card,ACT Fibernet,Delhi
TXN00889,2026-01-30,Bonus,Performance Bonus,Performance Bonus,52758.77,Income,Credit Card,Company Bonus,Delhi
TXN01074,2026-01-30,Shopping,Home,Home,1369.06,Expense,Bank Transfer,Flipkart,Hyderabad
TXN00198,2026-02-01,Bills,Electricity,Electricity,733.36,Expense,Credit Card,MSEDCL,Delhi
TXN00812,2026-02-01,Entertainment,Movies,Movies,859.38,Expense,Debit Card,Steam,Pune
TXN00436,2026-02-02,Bills,Mobile,Mobile,1471.93,Expense,Cash,Airtel,Hyderabad
TXN00802,2026-02-02,Transport,Cab,Cab,340.86,Expense,Credit Card,Indian Oil,Bengaluru
TXN00977,2026-02-02,Bills,Electricity,Electricity,833.16,Expense,Credit Card,Jio,Delhi
TXN01347,2026-02-02,Travel,Flights,Flights,13378.58,Expense,Debit Card,OYO,Mumbai
TXN01350,2026-02-02,Food,Restaurant,Restaurant,919.44,Expense,UPI,Cafe Coffee Day,Pune
TXN00248,2026-02-03,Investments,FD,FD,20243.5,Expense,Debit Card,SBI,Pune
TXN01434,2026-02-03,Food,Groceries,Groceries,175.45,Expense,Cash,Zomato,Bengaluru
TXN00267,2026-02-04,Travel,Vacation,Vacation,2221.24,Expense,Cash,IRCTC,Mumbai
TXN00322,2026-02-04,Bills,Internet,Internet,492.24,Expense,Debit Card,Airtel,Nagpur
TXN00647,2026-02-04,Entertainment,Events,Events,1457.76,Expense,Bank Transfer,Steam,Mumbai
TXN01132,2026-02-04,Food,Cafe,Cafe,1109.62,Expense,Cash,Cafe Coffee Day,Nagpur
TXN00090,2026-02-05,Bonus,Performance Bonus,Performance Bonus,63416.02,Income,Credit Card,Company Bonus,Mumbai
TXN00634,2026-02-05,Shopping,Clothing,Clothing,684.56,Expense,Debit Card,Amazon,Delhi
TXN01401,2026-02-05,Bills,Utilities,Utilities,389.25,Expense,Bank Transfer,Airtel,Pune
TXN00823,2026-02-06,Transport,Fuel,Fuel,186.13,Expense,Credit Card,Ola,Bengaluru
TXN00870,2026-02-06,Bonus,Performance Bonus,Performance Bonus,26835.3,Income,Debit Card,Company Bonus,Mumbai
TXN01087,2026-02-06,Shopping,Personal Care,Personal Care,5964.33,Expense,UPI,Amazon,Bengaluru
TXN01133,2026-02-06,Travel,Vacation,Vacation,5354.58,Expense,Debit Card,IndiGo,Bengaluru
TXN01427,2026-02-06,Bills,Internet,Internet,2119.29,Expense,Credit Card,MSEDCL,Hyderabad
TXN00849,2026-02-07,Food,Groceries,Groceries,260.85,Expense,Cash,Cafe Coffee Day,Mumbai
TXN01310,2026-02-07,Salary,Monthly Salary,Monthly Salary,32936.04,Income,Bank Transfer,Bank,Mumbai
TXN00461,2026-02-08,Investments,Mutual Fund,Mutual Fund,6408.89,Expense,UPI,HDFC Securities,Pune
TXN00914,2026-02-08,Transport,Fuel,Fuel,154.13,Expense,UPI,Uber,Hyderabad
TXN00098,2026-02-09,Bills,Utilities,Utilities,4370.44,Expense,UPI,Airtel,Delhi
TXN00809,2026-02-09,Travel,Flights,Flights,23531.53,Expense,Bank Transfer,OYO,Mumbai
TXN00961,2026-02-09,Food,Cafe,Cafe,112.69,Expense,Cash,Cafe Coffee Day,Hyderabad
TXN00269,2026-02-10,Bonus,Performance Bonus,Performance Bonus,25542.43,Income,Cash,Bank,Delhi
TXN00131,2026-02-11,Salary,Monthly Salary,Monthly Salary,32033.39,Income,UPI,Employer,Nagpur
TXN01460,2026-02-11,Transport,Public Transport,Public Transport,1061.64,Expense,Cash,HP Petrol,Delhi
TXN00710,2026-02-12,Shopping,Electronics,Electronics,3007.32,Expense,UPI,Myntra,Nagpur
TXN00834,2026-02-13,Freelance,Project Income,Project Income,22933.53,Income,Cash,Employer,Hyderabad
TXN01144,2026-02-15,Interest,Bank Interest,Bank Interest,39618.51,Income,Cash,Bank,Pune
TXN01219,2026-02-15,Bills,Internet,Internet,2716.79,Expense,Debit Card,ACT Fibernet,Hyderabad
TXN01332,2026-02-16,Food,Food Delivery,Food Delivery,377.68,Expense,Credit Card,Cafe Coffee Day,Nagpur
TXN00499,2026-02-17,Bonus,Performance Bonus,Performance Bonus,23274.14,Income,Debit Card,Freelance Client,Delhi
TXN00946,2026-02-17,Entertainment,Games,Games,1345.03,Expense,Credit Card,Netflix,Bengaluru
TXN00170,2026-02-18,Salary,Monthly Salary,Monthly Salary,32634.41,Income,Debit Card,Employer,Mumbai
TXN00688,2026-02-18,Education,Books,Books,11470.69,Expense,Credit Card,Skill Course,Mumbai
TXN01238,2026-02-19,Transport,Fuel,Fuel,1398.18,Expense,Debit Card,HP Petrol,Bengaluru
TXN01387,2026-02-19,Travel,Vacation,Vacation,5253.15,Expense,Debit Card,OYO,Nagpur
TXN00027,2026-02-20,Food,Food Delivery,Food Delivery,218.03,Expense,Bank Transfer,Reliance Fresh,Bengaluru
TXN00531,2026-02-20,Education,Books,Books,4585.19,Expense,UPI,Skill Course,Hyderabad
TXN00831,2026-02-20,Entertainment,Events,Events,458.54,Expense,Cash,Netflix,Mumbai
TXN00059,2026-02-21,Transport,Fuel,Fuel,107.88,Expense,Credit Card,Uber,Hyderabad
TXN00595,2026-02-21,Investments,FD,FD,12964.94,Expense,Debit Card,SBI Mutual Fund,Pune
TXN01201,2026-02-21,Entertainment,Movies,Movies,322.99,Expense,Bank Transfer,Netflix,Hyderabad
TXN01346,2026-02-21,Travel,Vacation,Vacation,4910.04,Expense,Cash,OYO,Hyderabad
TXN00061,2026-02-22,Bills,Internet,Internet,851.76,Expense,Debit Card,MSEDCL,Hyderabad
TXN00877,2026-02-22,Food,Groceries,Groceries,440.06,Expense,Debit Card,Swiggy,Mumbai
TXN00483,2026-02-23,Freelance,Project Income,Project Income,53432.78,Income,Cash,Employer,Mumbai
TXN00625,2026-02-23,Bonus,Performance Bonus,Performance Bonus,41450.82,Income,Credit Card,Bank,Bengaluru
TXN01364,2026-02-23,Transport,Fuel,Fuel,583.41,Expense,UPI,HP Petrol,Delhi
TXN01418,2026-02-23,Food,Groceries,Groceries,2230.92,Expense,Credit Card,Swiggy,Bengaluru
